"id_fonte","numero_pubblicazione","tipo_atto","numero_atto","data_atto","oggetto","data_pubblicazione","data_scadenza","url_documento","allegati"
"1","1269/2023","avvisi vari","","2023-12-07","Avviso di deposito atti nella casa comunale in nome e per conto di Agenzia Entrate Riscossione -.","2023-12-07","2023-12-10","http://albosquillace.asmenet.it/allegati.php?id_doc=7131216&sez=&data1=07/12/2023&data2=10/12/2023","allegati/fonte1/1269/2023/- prot. n. 7067.pdf"
"1","1267/2023","avvisi vari","","2023-12-07","Avviso di deposito atti nella casa comunale a nome di SO.G.E.T S.p.a.","2023-12-07","2023-12-08","http://albosquillace.asmenet.it/allegati.php?id_doc=7121244&sez=&data1=07/12/2023&data2=08/12/2023","allegati/fonte1/1267/2023/- prot. n. 7085.pdf"
"1","1266/2023","Determine Dirigenziali","","2023-12-07","Servizio riscossione coattiva","2023-12-07","2023-12-22","http://albosquillace.asmenet.it/allegati.php?id_doc=7101255&sez=&data1=07/12/2023&data2=22/12/2023","allegati/fonte1/1266/2023/- Det_n°816 del_07.12.2023.pdf"
"1","1265/2023","Determine Dirigenziali","","2023-12-06","Liquidazione Ditta Il Faro srl per servizio mensa scolastica mese di novembre 2023 -.","2023-12-06","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6111234&sez=&data1=06/12/2023&data2=16/12/2023","allegati/fonte1/1265/2023/- Det. n. 811_23.pdf"
"1","1264/2023","Determine Dirigenziali","","2023-12-06","stampa, imbustamento e postalizzazione","2023-12-06","2023-12-21","http://albosquillace.asmenet.it/allegati.php?id_doc=6111216&sez=&data1=06/12/2023&data2=21/12/2023","allegati/fonte1/1264/2023/- Det_n°128 del_05.12.2023.pdf"
"1","1263/2023","Determine Dirigenziali","","2023-12-06","Impegno di spesa ed affidamento per la fornitura di n° 5 strutture in ferro per fioriere in Piazza Duomo .-","2023-12-06","2023-12-21","http://albosquillace.asmenet.it/allegati.php?id_doc=6111219&sez=&data1=06/12/2023&data2=21/12/2023","allegati/fonte1/1263/2023/- Det_n°813_del_05.12.2023.pdf"
"1","1262/2023","Determine Dirigenziali","","2023-12-06","Voucher spese natalizie - Approvazione avvisi e modelli di domanda -.","2023-12-06","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=6111259&sez=&data1=06/12/2023&data2=16/12/2023","allegati/fonte1/1262/2023/- Det. n. 812_23 .pdf,allegati/fonte1/1262/2023/- avv. pubb.pdf,allegati/fonte1/1262/2023/- convenzione .pdf,allegati/fonte1/1262/2023/- Richiesta ammissione.pdf"
"1","1261/2023","avvisi vari","","2023-12-06","CONVOCAZIONE PROVA ORALE - "" SELEZIONE PUBBLICA, PER TITOLI ED ESAMI, PER LA COPERTURA DI N. 1 POSTO DI ""ISTRUTTORE DIRETTIVO DI VIGILANZA"" CATEGORIA GIURIDICA D - POSIZIONE ECONOMICA D1 A TEMPO INDETERMINATO E PIENO"".","2023-12-06","2024-01-10","http://albosquillace.asmenet.it/allegati.php?id_doc=6091212&sez=&data1=06/12/2023&data2=10/01/2024","allegati/fonte1/1261/2023/- CONVOCAZIONE PROVA ORALE.pdf,allegati/fonte1/1261/2023/- ammessi a prova orale.pdf"
"1","1260/2023","Determine Dirigenziali","","2023-12-06","Impegno di spesa ed affidamento fornitura di fioriere per la riqualificazione di Piazza Duomo.-","2023-12-06","2023-12-21","http://albosquillace.asmenet.it/allegati.php?id_doc=6091230&sez=&data1=06/12/2023&data2=21/12/2023","allegati/fonte1/1260/2023/- Det_n° 810_del_05.12.2023.pdf"
"1","1259/2023","Delibere di giunta","","2023-12-05","Voucher spese natalizie - Determinazione -.","2023-12-05","2023-12-20","http://albosquillace.asmenet.it/allegati.php?id_doc=5161247&sez=&data1=05/12/2023&data2=20/12/2023","allegati/fonte1/1259/2023/- Del. G.C. n. 97_23.pdf"
"1","1257/2023","Determine Dirigenziali","","2023-12-05","Impegno di spesa per la fornitura di n° 08 piastrelle con dimensioni cm 30 x 30 e n° 34 piastrelle con dimensioni cm 40 x 30 in ceramica colorata raffiguranti gli stemmi nobiliari dei Feudatari della Città di Squillace, nonché n° 04 pannelli in ceramica aventi dimensione di cm 30 x 100.-","2023-12-05","2023-12-20","http://albosquillace.asmenet.it/allegati.php?id_doc=5101211&sez=&data1=05/12/2023&data2=20/12/2023","allegati/fonte1/1257/2023/- Det_n°806_del_04.12.2023.pdf"
"1","1256/2023","Determine Dirigenziali","","2023-12-05","Lavori di “Riqualificazione Piazza Duomo” - Liquidazione acconto.-","2023-12-05","2023-12-20","http://albosquillace.asmenet.it/allegati.php?id_doc=5101239&sez=&data1=05/12/2023&data2=20/12/2023","allegati/fonte1/1256/2023/- Det_n°808_del_04.12.2023.pdf"
"1","1254/2023","Determine Dirigenziali","","2023-12-04","Fornitura, installazione e gestione struttura amovibile per l’erogazione di acqua microfiltrata.- Anticipazione alla ditta appaltatrice del 30% dell’importo contrattuale.-","2023-12-04","2023-12-19","http://albosquillace.asmenet.it/allegati.php?id_doc=4111236&sez=&data1=04/12/2023&data2=19/12/2023","allegati/fonte1/1254/2023/- Det_n° 805_del_04.12.2023.pdf"
"1","1253/2023","Determine Dirigenziali","","2023-12-04","Atto di citazione in riassunzione per querela di falso. Conferimento incarico legale ed impegno di spesa.-","2023-12-04","2023-12-19","http://albosquillace.asmenet.it/allegati.php?id_doc=4101219&sez=&data1=04/12/2023&data2=19/12/2023","allegati/fonte1/1253/2023/- Det_n°_802_del_01.12.2023.pdf,allegati/fonte1/1253/2023/- Allegato A - Convenzione per affidamento.pdf"
"1","1252/2023","Determine Dirigenziali","","2023-12-04","Impegno di spesa ed affidamento per la fornitura e l’installazione di climatizzatori da installare negli uffici comunali – Ditta Ombrella Maurizio Impianti Termoidraulici e Condizionamento.-","2023-12-04","2023-12-19","http://albosquillace.asmenet.it/allegati.php?id_doc=4101223&sez=&data1=04/12/2023&data2=19/12/2023","allegati/fonte1/1252/2023/- Det_n°804_del_04.12.2023.pdf"
"1","1251/2023","Bandi di gara - Esiti gare e appalti","","2023-12-04","Affidamento lavori, mediante RdO sul Mercato Elettronico della Pubblica Amministrazione (MePA) di CONSIP. “Ampliamento del Cimitero comunale” I lotto funzionale.- Avvenuta efficacia dell’aggiudicazione.","2023-12-04","2023-12-19","http://albosquillace.asmenet.it/allegati.php?id_doc=4091223&sez=&data1=04/12/2023&data2=19/12/2023","allegati/fonte1/1251/2023/- Det_n°803_del_01.12.2023.pdf,allegati/fonte1/1251/2023/- Ampliamento del Cimitero comunale I lotto funziona"
"1","1250/2023","Determine Dirigenziali","","2023-12-04","Affidamento lavori, mediante RdO sul Mercato Elettronico della Pubblica Amministrazione (MePA) di CONSIP. “Ampliamento del Cimitero comunale” I lotto funzionale.- Avvenuta efficacia dell’aggiudicazione.","2023-12-04","2023-12-19","http://albosquillace.asmenet.it/allegati.php?id_doc=4091238&sez=&data1=04/12/2023&data2=19/12/2023","allegati/fonte1/1250/2023/- Det_n°803_del_01.12.2023.pdf,allegati/fonte1/1250/2023/- Ampliamento del Cimitero comunale I lotto funziona"
"1","1249/2023","Determine Dirigenziali","","2023-12-04","Servizio noleggio autobus -  Ditta Charter Tour .... Impegno spesa e liquidazione -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091248&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1249/2023/- Det. n. 773_23.pdf"
"1","1248/2023","Determine Dirigenziali","","2023-12-04","Ditta Il paradiso dei Fiori - composizione floreale - Impegno Spesa -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091217&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1248/2023/- det. n. 794_23.pdf"
"1","1247/2023","Determine Dirigenziali","","2023-12-04","Legge 27/85 - fornitura libri di testo a.s. 2023/2024 - Atto di liquidazione -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091243&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1247/2023/- Det. n. 789_23.pdf"
"1","1246/2023","Determine Dirigenziali","","2023-12-04","Banda musicale ""Due Mari Tiriolo"" - Commemorazione del 4 novembre 2023 - liquidazione -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091254&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1246/2023/- Det. n. 774_23.pdf"
"1","1245/2023","Determine Dirigenziali","","2023-12-04","Programma R-estate a squillace  edizione anno 2023 - Servizio ambulanza .... Liquidazione -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091203&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1245/2023/- Det. n. 778_23.pdf"
"1","1244/2023","Determine Dirigenziali","","2023-12-04","Ditta Il Paradiso dei Fiori - Commemorazione del 4 novembre 2023 - Liquidazione -.","2023-12-04","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=4091210&sez=&data1=04/12/2023&data2=14/12/2023","allegati/fonte1/1244/2023/- Det. n. 769_23.pdf"
"1","1243/2023","Delibere di giunta","","2023-12-01","Atto di citazione in riassunzione per querela di falso. Atto di indirizzo.-","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1131227&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1243/2023/- Del_G.C._n°_98_del_01.12.2023.pdf"
"1","1242/2023","Determine Dirigenziali","","2023-12-01","Liquidazione di spesa - fornitura di materiale per lavori di manutenzione ordinaria – Ditta G.I.F.E. srl.","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1121257&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1242/2023/- Det_n°801_del_30.11.2023.pdf"
"1","1241/2023","Determine Dirigenziali","","2023-12-01","Impegno di spesa ed affidamento per lavori di rifacimento di n° 7 pilastri in muratura e delle relative ringhiere in ferro in Piazza Duomo a Squillace Centro.-","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1111244&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1241/2023/- Det_n°800_del_30.11.2023.pdf"
"1","1240/2023","Determine Dirigenziali","","2023-12-01","Liquidazione compensi professionali avv. Rossana Amendola - Appello avverso la Sentenza n. 1541/2018 emessa dal TAR - Calabria su ricorso dell'Impresa individuale Mauro Agostino.-","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1111215&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1240/2023/- Det_n°737_del_02.11.2023.pdf"
"1","1239/2023","Determine Dirigenziali","","2023-12-01","Liquidazione di Spesa - “Servizi di igiene urbana e raccolta differenziata dei rifiuti solidi urbani e assimilati con il sistema porta a porta”. Canone mese di Novembre 2023. Ditta SI.ECO. s.p.a.-","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1111237&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1239/2023/- Det_n°799_del_30.11.2023.pdf"
"1","1238/2023","Delibere di consiglio","","2023-12-01","Variazione di bilancio di previsione finanziario 2023/2025","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1101223&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1238/2023/- Delibera_C.C._n.28_del_29.11.2023.pdf"
"1","1237/2023","Determine Dirigenziali","","2023-12-01","Liquidazione di spesa. Servizio di conduzione, manutenzione, controllo e custodia impianti di depurazione. Canone mese di Novembre 2023.","2023-12-01","2023-12-16","http://albosquillace.asmenet.it/allegati.php?id_doc=1081251&sez=&data1=01/12/2023&data2=16/12/2023","allegati/fonte1/1237/2023/- Det_n°798_del_30.11.2023.pdf"
"1","1236/2023","Determine Dirigenziali","","2023-11-30","Intervento di “Sistemazione e messa in sicurezza della viabilità sul lungomare Ulisse, ed efficientamento energetico della rete di pubblica illuminazione a Squillace Lido e Fiasco Baldaia”.
Liquidazione 1° ed ultimo SAL (Stato Finale).-","2023-11-30","2023-12-15","http://albosquillace.asmenet.it/allegati.php?id_doc=30131100&sez=&data1=30/11/2023&data2=15/12/2023","allegati/fonte1/1236/2023/- Det_n°797_del_30.11.2023.pdf"
"1","1235/2023","avvisi vari","","2023-11-30","Avviso di deposito ex art. 143 cpc -. Cancellazione anagrafica - Sig. Idemudia Saviour-.","2023-11-30","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=30121105&sez=&data1=30/11/2023&data2=12/12/2023","allegati/fonte1/1235/2023/- Prot. n. 3027-23.pdf"
"1","1234/2023","avvisi vari","","2023-11-30","Avviso di deposito ex art. 143 cpc -. Cancellazione anagrafica -  Sig. Torchia Massimiliano -.","2023-11-30","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=30121135&sez=&data1=30/11/2023&data2=12/12/2023","allegati/fonte1/1234/2023/- prot. n. 3026-23.pdf"
"1","1233/2023","Determine Dirigenziali","","2023-11-30","Impegno e contestuale Liquidazione all’Autorità Rifiuti e Risorse Idriche del costo pro-quota degli oneri di gestione degli impianti per il trattamento/smaltimento dei Rifiuti Solidi Urbani. 
Periodo Novembre/Dicembre (6° bimestre) Annualità 2023.-","2023-11-30","2023-12-15","http://albosquillace.asmenet.it/allegati.php?id_doc=30091103&sez=&data1=30/11/2023&data2=15/12/2023","allegati/fonte1/1233/2023/- Det_n° 795_del_30.11.2023.pdf"
"1","1232/2023","Delibere di giunta","","2023-11-29","APPROVAZIONE PIANO INTEGRATO DI ATTIVITA ' E ORGANIZZAZIONE 2023/2025","2023-11-29","2023-12-14","http://albosquillace.asmenet.it/allegati.php?id_doc=29171152&sez=&data1=29/11/2023&data2=14/12/2023","allegati/fonte1/1232/2023/- DEL. G.C. N. 79_2023.pdf"
"1","1231/2023","Determine Dirigenziali","","2023-11-28","Liquidazione fatture n. 0010090 e 0010088 Nippon Gases.-","2023-11-28","2023-12-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28131141&sez=&data1=28/11/2023&data2=13/12/2023","allegati/fonte1/1231/2023/- Det_n°_792_del_28.11.2023.pdf"
"1","1230/2023","Determine Dirigenziali","","2023-11-28","Riversamento Tributi Comune di Spotorno.-","2023-11-28","2023-12-13","http://albosquillace.asmenet.it/allegati.php?id_doc=28121155&sez=&data1=28/11/2023&data2=13/12/2023","allegati/fonte1/1230/2023/- Det_n°_791_del_28.11.2023.pdf"
"1","1229/2023","Determine Dirigenziali","","2023-11-27","Agenzia delle Entrate - Rottamazione Quater - Legge 197-2022 Liquidazione Seconda Rata.-","2023-11-27","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27141123&sez=&data1=27/11/2023&data2=12/12/2023","allegati/fonte1/1229/2023/- Det_n°_786_27.11.2023.pdf"
"1","1228/2023","Determine Dirigenziali","","2023-11-27","Liquidazione compenso Revisore dei Conti quarto trimestre 2023.-","2023-11-27","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27141136&sez=&data1=27/11/2023&data2=12/12/2023","allegati/fonte1/1228/2023/- Det_n°_790_del_27.11.2023.pdf"
"1","1227/2023","Determine Dirigenziali","","2023-11-27","Liquidazione fatture - Servizio di ricoveri cani randagi - Ditta Pet Service s.r.l Cirò Marina.-","2023-11-27","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27111122&sez=&data1=27/11/2023&data2=12/12/2023","allegati/fonte1/1227/2023/- DET.N.788_2023 .pdf"
"1","1226/2023","Determine Dirigenziali","","2023-11-27","Interventi di manutenzione straordinaria con ricostruzione della sede stradale e sostituzione della rete idrica su viale Cassiodoro. Approvazione schema lettera di invito e disciplinare di gara. Affidamento lavori mediante RdO sul MePa di Consip.","2023-11-27","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27111127&sez=&data1=27/11/2023&data2=12/12/2023","allegati/fonte1/1226/2023/- Det_n° 784_del_24.11.2023.pdf,allegati/fonte1/1226/2023/- SCHEMA Lettera d'invito e Disciplinare di gara.pdf"
"1","1225/2023","Determine Dirigenziali","","2023-11-27","Impegno di spesa ed affidamento intervento di Autospurgo - Ditta Sandro Greco srl.-","2023-11-27","2023-12-12","http://albosquillace.asmenet.it/allegati.php?id_doc=27101134&sez=&data1=27/11/2023&data2=12/12/2023","allegati/fonte1/1225/2023/- Det_n°787_del_27.11.2023.pdf"
"1","1224/2023","Determine Dirigenziali","","2023-11-24","Impegno di spesa e affidamento manutenzione straordinaria per i lavori di sistemazione della rete fognaria in Via Roma a Squillace - Ditta Stilo Edil snc.-","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24121107&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1224/2023/- Det_n°_783_del_24.11.2023.pdf"
"1","1223/2023","avvisi vari","","2023-11-24","Avviso di deposito atti nella casa comunale - In nome e per conto di Agenzia Entrate Risccossione -.","2023-11-24","2023-11-25","http://albosquillace.asmenet.it/allegati.php?id_doc=24121127&sez=&data1=24/11/2023&data2=25/11/2023","allegati/fonte1/1223/2023/- Prot. n. 6835.pdf"
"1","1222/2023","Determine Dirigenziali","","2023-11-24","Impegno di spesa e affidamento manutenzione straordinaria per ripristino condotta idrica in Via Maricello Squillace - Ditta Stilo Edil snc.-","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24111121&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1222/2023/- Det_n°_782_del_24.11.2023.pdf"
"1","1221/2023","Determine Dirigenziali","","2023-11-24","Impegno di spesa e affidamento manutenzione straordinaria per la  realizzazione di un muro in calcestruzzo in località Fiasco Baldaia - Ditta Stilo Edil snc.-","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24111109&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1221/2023/- Det_n°_781_del_24.11.2023.pdf"
"1","1220/2023","Determine Dirigenziali","","2023-11-24","Agenzia delle entrate riscossioni cartella - determinazione","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24101157&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1220/2023/- Det_n°779_del_24.11.2023.pdf"
"1","1219/2023","Determine Dirigenziali","","2023-11-24","Impegno di spesa e affidamento manutenzione straordinaria per risanamento rete reflui urbani in Piazza Giuseppe Garibaldi Squillace (CZ) - Ditta Stilo Edil snc.-","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24101103&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1219/2023/- Det_n°_780_del_24.11.2023.pdf"
"1","1218/2023","Delibere di consiglio","","2023-11-24","Esternalizzazione del servizio di riscossione coattiva, in concessione, delle entrate tributarie, extratributarie e patrimoniali dell'Ente -.","2023-11-24","2023-12-09","http://albosquillace.asmenet.it/allegati.php?id_doc=24101127&sez=&data1=24/11/2023&data2=09/12/2023","allegati/fonte1/1218/2023/- Del .C.C. 25_23.pdf"
"1","1217/2023","Determine Dirigenziali","","2023-11-23","Agenzia delle Entrate avviso 2020/005/sc/000001122/0/002- determinazioni.-","2023-11-23","2023-12-08","http://albosquillace.asmenet.it/allegati.php?id_doc=23101153&sez=&data1=23/11/2023&data2=08/12/2023","allegati/fonte1/1217/2023/- Det_n°777_del_23.11.2023.pdf"
"1","1216/2023","Ordinanze","","2023-11-23","ORDINANZA DI RIMOZIONE E DEMOLIZIONE DI OPERE EDILIZIE
E RIMESSA IN PRISTINO DELLO STATO DEI LUOGHI","2023-11-23","2023-12-23","http://albosquillace.asmenet.it/allegati.php?id_doc=23101126&sez=&data1=23/11/2023&data2=23/12/2023","allegati/fonte1/1216/2023/- Ordinanza di demolizione n. 41 del 23.11.2023.pdf"
